Donald Trump says 'business spirit' is highest it's ever been, but proof is lacking		False		"Business spirit is the highest it's ever been, according to polls."
In tweet, Donald Trump revives charge of improper ties between Hillary Clinton, acting FBI chief		False		"The person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from (Hillary Clinton) for wife!"
Jeff Sessions cites study on sanctuary cities, researchers say he misrepresented it		False		"According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t."
 		False		None
Fact-check: White House's Conway uses conservative blog to claim media is hostile to Trump		False		Just 6 percent of Americans say Russia is the country’s most important issue, yet the story receives "75 percent of the coverage" in the media.
Trump claims he got rid of the Johnson Amendment. Is that true?		False		"I've gotten rid of the Johnson Amendment … I signed an executive order so that now ... ministers and and preachers and rabbis and whoever it may be, they can speak. You know, you couldn’t speak politically before, now you can."
 		False		None
Is Medicaid driving the budget deficit, as Pat Toomey said?		False		Medicaid "is contributing to 70 percent of our budget deficit right now. It’s the one that is in our lap because of Obamacare."
Is Donald Trump responsible for rising health insurance premiums, as Chris Murphy said?		False		Says because of Donald Trump, "the IRS decided to stop enforcing the individual mandate that was the underpinning of the ACA. That has resulted in insurance companies all across the country jacking their rates up, explicitly because they don't believe that healthy people will buy insurance."
Donald Trump says Barack Obama 'did nothing' about Russia prior to Election Day		False		Says Barack Obama found out about Russia "in August. Now, the election was in November. That's a lot of time. He did nothing about it."
Is Donald Trump right that gas prices are now lowest in over 10 years?		False		"Gas prices are the lowest in the U.S. in over ten years!"
Paul Ryan wrong that most of the 22 million uninsured would be uninsured by choice		False		Says the CBO said "it's not that people are getting pushed off a plan; it's that people will choose not to buy something they don't like or want."
 		False		None
Kellyanne Conway's Mostly False claim that GOP bill doesn't cut Medicaid		False		There "are not cuts to Medicaid" in the GOP health care proposals.
 		False		None
Trump wrongly calls Mueller's staffers Clinton supporters, employees		False		"I can say that the people that have been hired (for the independent Russia investigation) are all Hillary Clinton supporters, some of them worked for Hillary Clinton."
White House tweet wrongly says Obamacare led to fewer insurance options		False		Obamacare has led to fewer health insurance options for millions of Americans.
Donald Trump tweet on 50% approval cherry-picks polling data		False		"The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating. That's higher than O's #'s!"
Donald Trump's Mostly False tweet about Obamacare dropouts		False		"Two million more people just dropped out of Obamacare. It is in a death spiral."
 		False		None
Donald Trump's boasts about accomplishments in office ring hollow		False		Rare is the president "who's passed more legislation, who's done more things than what we've done, between the executive orders and the job-killing regulations that have been terminated."
Are coal mining jobs up by 50,000 since last year? Not exactly		False		"Since the fourth quarter of last year until most recently, we've added almost 50,000 jobs in the coal sector. In the month of May alone, almost 7,000 jobs."
Al Gore says a majority of Trump voters support Paris Agreement. Really?		False		"A majority of President Trump's supporters and voters wanted (the United States) to stay in" the Paris Agreement.
Bernie Sanders inflates Trump tax plan benefits to billionaires		False		Says President Donald "Trump’s budget gives a $100 billion tax break to three of the wealthiest families."
Mostly False: Democrat says Paul Manafort visited Moscow during campaign		False		"You can see visits to Moscow made during the campaign by (Paul) Manafort and others."
Donald Trump’s Mostly False claim that James Clapper said no collusion found in Russia probe		False		Says James Clapper "and virtually everyone else" said "there is no collusion" in the Russia investigation findings.
Headlines that say GOP bill makes sexual assault a pre-existing condition are misleading		False		Under the House Republican health plan, sexual assault is a pre-existing condition.
Did trade deficit cause slow growth in 2016, as Donald Trump tweeted?		False		"The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly."
Ivanka Trump wrongly says child care single largest expense for half of households		False		"The single-largest expense in  over half of American households is child care."
 		False		None
Did terrorism not exist before NATO was created,  as Donald Trump said?		False		"Back when they did NATO, there was no such thing as terrorism."
Donald Trump's skewed portrayal of Obama's stimulus		False		"There was a very large infrastructure bill that was approved during the Obama administration, a trillion dollars. Nobody ever saw anything being built."
Jeff Sessions exaggerates claim about 'sanctuary' policies and violating federal law		False		"Just last May, the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law."
 		False		None
WH budget chief wrongly claims afterschool programs don't work		False		"There's no demonstrable evidence they (after-school programs that feed kids) are helping kids do better at school."
 		False		None
Mick Mulvaney's misleading claim that House GOP health care plan keeps Medicaid expansion		False		The House Republican health care "plan doesn't get rid of Medicaid expansion."
Are Americans gaming the system to get cheaper Obamacare coverage?		False		Under the Affordable Care Act, "some people were gaming the system" by paying "for nine months of insurance, get 12 -- the other three for free."
Donald Trump wrongly blames Barack Obama for former Guantanamo detainees returning to terrorism		False		"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield."
Trump misleads in claim about terrorism convictions since 9/11		False		"According to data provided by the Department of Justice, the vast majority of individuals convicted of terrorism and terrorism-related offenses since 9/11 came here from outside of our country."
Trump wrongly claims historic defense increase		False		Says his budget "calls for one of the largest increases in national defense spending in American history."
Mostly False: New DNC chair Tom Perez says Donald Trump wants to eliminate overtime pay		False		Says "Donald Trump wants to eliminate overtime pay for people." 
Why Donald Trump's tweet about national debt decrease in his first month is highly misleading		False		"The National Debt in my first month went down by $12 billion."
Is news media less trusted than Congress?		False		The media has "a lower approval rate than Congress."
 		False		None
Did court find no indication of terrorism from seven nations in Trump order?		False		"I'm calling into question the accuracy of the ruling. The district judge in Seattle said there was no indication of terrorism from these seven countries in our country."
Donald Trump wrong to say Kuwait followed his lead on visa ban		False		"Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.' "
No proof ISIS leaders using Donald Trump's travel ban for recruitment		False		"ISIS is already using the rhetoric from the Trump administration, the text of this executive order, to incite attacks against us and to recruit more terrorists to their side."
Does Neil Gorsuch side with 'felons over gun safety,' as Pelosi says?		False		Says Neil Gorsuch "comes down on the side of felons over gun safety."
Nancy Pelosi overstates Wall Street refusal to support Democrats		False		"Wall Street comes out en masse with its money against House Democrats every election."
McCain says Taliban 'murdered' people because of Chelsea Manning and WikiLeaks		False		"The Taliban went after and murdered" people identified in the Chelsea Manning leaks. 
Spicer's misleading claim that Trump's National Security Council is 'identical' to Bush's, Obama's		False		The language that's part of the president's National Security Council memo "is identical to the language" used by President George W. Bush in 2001 and President Barack Obama in 2009.
Why comparing Trump's and Obama's immigration restrictions is flawed 		False		"My policy is similar to what President Obama did in 2011 when he banned visas for refugees from Iraq for six months."
Donald Trump was not 'unanimously endorsed' by ICE, border patrol		False		Says ICE and border patrol officers "unanimously endorsed me for president."
Claire McCaskill overstates tax impacts of repealing Obamacare		False		"Not one dime of the tax cut that they are going to enact with the repeal of Obamacare will go to people who make under $200,000."
Sean Spicer's claim of a 'dramatic expansion in the federal workforce' is exaggerated		False		There has been a "dramatic expansion of the federal workforce in recent years."
White House website says D.C. homicides climbed 50 percent, but more recent data shows they fell		False		"In our nation’s capital, killings have risen by 50 percent."
Trump wrongly says U.S. has made others rich while our wealth has 'dissipated' 		False		"We've made other countries rich while the wealth ... of our country has dissipated over the horizon."
Viral image about Democratic senators and 'big pharma' is misleading		False		Thirteen Democratic senators "voted against cheaper medicines" and took millions from "big pharma since 2011."
Trump's exaggerated claim that John Lewis' district is 'falling apart' and 'crime infested' 		False		Says Georgia’s 5th congressional district, represented by John Lewis, is "in horrible shape and falling apart (not to mention crime infested)."
Rex Tillerson misleads on Russian sanctions opposition		False		"I have never lobbied against sanctions personally... to my knowledge, Exxon never directly lobbied against sanctions.
 		False		None
Viral post exaggerates GOP senators' bill on embassy move		False		"The same 3 senators who have spent the last 3 years s------- themselves over ‘Benghazi!’ just introduced a bill to reduce embassy security by 50 percent."
Donald Trump's dubious claim that foreign governments had 'absolutely no effect' on election outcome		False		Activities by foreign governments had "absolutely no effect on the outcome of this election."
On average, Donald Trump comparison of health care, housing doesn't match data		False		"In many instances, (people's) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history."
Facts dispute Donald Trump's claim that donation to FBI spouse linked to Clinton email decision		False		"The man who was in charge of the investigation of Hillary Clinton accepted essentially from Hillary Clinton $675,000 that went to his wife."
Do Clinton donors 'throw gays off of buildings'? No, that's ISIS		False		Says Hillary Clinton takes "tens of millions of dollars from countries that hate women, that disrespect women, that throw gays off of buildings."
Donald Trump off-base in saying Hillary Clinton will 'double your taxes'		False		Says Hillary Clinton's "plan is going to raise taxes and even double your taxes."
Donald Trump says Hillary Clinton wants to have open borders		False		Says Hillary Clinton "wants to have open borders."
Trump off-base on Buffett, Soros deductions		False		"Many of (Hillary Clinton's) friends took bigger deductions (than me). Warren Buffett took a massive deduction. (George) Soros, who is a friend of hers, took a massive deduction."
Trump says workers making less, working harder than 20 years ago		False		"Workers in the United States are making less than they were almost 20 years ago, and yet they are working harder."
Pence wrongly says more than half of Hillary Clinton's meetings went to foundation donors		False		"We know that more than half of Hillary Clinton's meetings while she was secretary of state were given to major contributors to the Clinton Foundation."
 		False		None
Donald Trump wildly exaggerates Amb. Christopher Steven's requests for extra Benghazi security		False		Says Libya "Ambassador (Christopher) Stevens sent 600 requests for help" in Benghazi.
Obama says terrorism worldwide has not increased substantially since he took office		False		"If you look worldwide, the number of terrorist incidents have not substantially increased."
Trump: 'I’ve been proven right' about Clinton wanting open borders		False		Says "I’ve been proven right" about "Hillary Clinton's radical call for open borders, meaning anyone in the world can enter the United States without any limit at all."
Trump mangles facts on Clinton and Haiti jobs project		False		Says "Hillary Clinton set aside environmental and labor rules to help a South Korean company with a record of violating workers’ rights set up what amounts to a sweatshop in Haiti."
Trump says Clinton viciously attacked those who charged abuse by Bill		False		Says Hillary Clinton "viciously" attacked women abused by Bill Clinton.
Clinton says she was gone for the 'red line' in Syria incident		False		"I was gone" when there was a red line against Syria.
Donald Trump says ICE endorsed him		False		"ICE just endorsed me."
Trump: Clinton won't use the term 'radical Islamic terrorists'		False		"These are radical Islamic terrorists, and (Hillary Clinton) won't even mention the word."
At debate, Mike Pence claims Trump never said more nations should have nuclear weapons		False		Says Donald Trump "never said that" more nations should get nuclear weapons.
Mike Pence says Hillary Clinton wants to turn Obamacare into single-payer		False		Says Hillary Clinton and Tim Kaine "want to expand (Obamacare) into a single-payer program."
Tim Kaine Mostly False on Donald Trump's Social Security stance		False		Donald Trump would "engage in a risky scheme to privatize Social Security."
Mike Pence: Hillary Clinton failed to keep U.S. troops in Iraq		False		Says "Iraq has been overrun by ISIS because Hillary Clinton failed to renegotiate . . . a status of forces agreement."
Hillary Clinton's off-base linkage of tax cuts and the Great Recession		False		The Great Recession emerged "in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm."
Donald Trump and Lester Holt clash over whether stop-and-frisk is constitutional in New York		False		Says "no, you’re wrong," responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.
Donald Trump off-base in saying murders are up in New York City		False		In New York City, "murders are up."
At debate, Hillary Clinton tax claim ignores years when Donald Trump reportedly paid federal taxes		False		"The only years that anybody's ever seen" of Donald Trump’s tax returns "showed he didn't pay any federal income tax."
At New York debate, Donald Trump denies saying climate change is a Chinese hoax		False		"I did not — I did not — I do not say that. I do not say that" climate change is a hoax perpetrated by the Chinese.
RNC makes weak case that 'over the past eight years, black youth unemployment is up'		False		"Over the past eight years, black youth unemployment is up."
Wolfowitz wrongly says Germany, France thought Iraq had WMD		False		"The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction."
 		False		None
Hillary Clinton wrongly says it's 'legal' to fire employees for discussing pay 'in most places'		False		"That's legal: If you find out about somebody else's salary even if you're doing exactly the same job, you can be retaliated against, including being fired, in most places."
Did Vladimir Putin call Trump 'brilliant'? 		False		Says Russian President Vladimir Putin "calls me brilliant." 
Hillary Clinton says Donald Trump supports privatizing the VA health care system		False		Says Donald Trump supports "an agenda out there" to privatize the Veterans Affairs health care system.
Did Hillary Clinton say she was "satisfied" with Veterans Administration? 		False		None
Says Hillary Clinton said the Veterans Affairs scandal is "over-exaggerated." "She said she was satisfied with what was going on."		False		None
Donald Trump strays from key facts on Hillary Clinton 'amnesty,' social programs for immigrants		False		Says "Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget."
Donald Trump says illegal immigration costs $113 billion a year		False		"Illegal immigration costs our country more than $113 billion a year."
Trump says they were going to build a wall in '06, but environmental rules got in the way		False		"They were going to build the wall a while ago, not so long ago, like in '06. And they couldn't get environmental impact statements."
Donald Trump: Clinton's celebrity backers 'aren't very hot anymore'		False		The Hollywood celebrities endorsing Hillary Clinton are "in many cases celebrities that aren’t very hot anymore."
Donald Trump offers misleading statistics about Hispanic poverty		False		"Since President Obama came into office, another 2 million Hispanics have joined the ranks of those in poverty. … The number of Hispanic children living in poverty increased by 15 percent in that short period of time."
Donald Trump ad says illegal immigrants would be collecting Social Security under Hillary Clinton		False		Says Hillary Clinton wants illegal immigrants "collecting Social Security benefits."
Clinton surrogate spins Clinton Foundation defense		False		Says Hillary Clinton "abided by the ethics agreement" between the Clinton Foundation and the Obama administration.
Donald Trump's Mostly False claim that $400 million payment to Iran was 'ransom'		False		The Obama administration gave Iran "$400 million in ransom payment cash."
Donald Trump fundraising email takes CNN anchor's comments out of context		False		Says a CNN anchor said that Hillary Clinton has gotten "a free ride so far from the media. We're the biggest ones supporting her campaign."
Joe Biden rips Donald Trump over commanders' fears about illegal orders		False		Says military commanders have said that if Donald Trump were elected, "they would not follow his orders."
Gary Johnson said the Pentagon has endorsed eliminating 20 percent of military bases		False		"The Pentagon itself says that we could eliminate 20 percent of U.S. bases."
Has Donald Trump talked about using nukes against America's Western European allies?		False		Says Donald Trump "has been talking about the option of using a nuclear weapon against our Western European allies."
Donald Trump says Hillary Clinton plan would tax small businesses at nearly 50 percent		False		Says Hillary Clinton's plan "would tax many small businesses by almost 50 percent."
Pro-Trump super PAC ad misleads on Clintons' wealth, foundation cash link		False		Through the Clinton Foundation, "the Clintons are now worth in excess of $100 million."
Hillary Clinton video says Donald Trump admitted that he can't say he treats women with respect		False		Says when an interviewer asked Donald Trump if he treats women with respect, Trump replied, "I can't say that."
Does Donald Trump want to privatize the VA?		False		Says "Donald Trump is a guy who has called for privatization" of the Veterans Administration.
Trump tweaks talking point about U.S. being 'one of' highest-taxed nations, but it's still flawed		False		"America is one of the highest-taxed nations in the world."
 		False		None
Mike Pence's inaccurate claim about Clinton's Benghazi role and response		False		"It was Hillary Clinton who left Americans in harm's way in Benghazi and after four Americans fell said, 'What difference at this point does it make?' "
Did Hillary Clinton flip-flop on Iran nuclear enrichment?		False		In 2010, Clinton "said Iran could enrich uranium. In 2014 she said she’s always argued against it."
'Stand-down' story ignores critical facts about effort to save Americans in Benghazi		False		"We defied the stand-down orders" during the Benghazi attack.
Mostly False: Jeff Sessions says Clinton is 'champion' of global trade deals, including TPP 		False		Says Hillary Clinton "has been a champion of globalist trade agreements. ... Worst of all, they are now pushing the disastrous 5,000-page Obamatrade — the Trans-Pacific Partnership agreement."
 		False		None
Barack Obama offers flawed comparison between teens' ease in obtaining Glocks vs. books		False		"We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book."
Was Saddam Hussein good at killing terrorists, as Donald Trump says?		False		"You know what (Saddam Hussein) did well? He killed terrorists."
Pro-Trump super PAC compares Bill Clinton to Cosby in attack on Hillary		False		Says Hillary Clinton "savaged" the dignity of people who accused Bill Clinton of sexual harassment or assault "and shamed them."
At 'Three Amigos' summit, Obama overshoots trade benefits between Mexico, Canada		False		"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs."
Hannity misleads about stand-down order, clothing change in Benghazi attack		False		"During the (Benghazi) attack, a stand-down order was given, and our troops were told to change their clothes four times."
Donald Trump inaccurately suggests Clinton got paid to approve Russia uranium deal		False		Says Hillary Clinton’s State Department "approved the transfer of 20 percent of America’s uranium holdings to Russia, while nine investors in the deal funneled $145 million to the Clinton Foundation."
Donald Trump exaggerates Hillary Clinton's role in growing trade deficit with China		False		"Hillary Clinton surged the trade deficit with China 40% as Secretary of State, costing Americans millions of jobs."
Donald Trump said it's illegal for delegates to change the rules on him, but it's not		False		Says delegates can't "legally" change the Republican National Convention rules to prevent Donald Trump’s nomination.
Viral image stretches the truth about college costs before the Vietnam War		False		"Tuition-free public universities and colleges are just a pipe dream. False. They were both free up until the Vietnam War."
 		False		None
Libertarian candidate Gary Johnson mischaracterizes U.S. defense obligations		False		Says the United States has "treaties with apparently 69 countries where we are obligated to defend their borders. And these were treaties that were executive treaties, not authorized by Congress."
 		False		None
Trump wrongly casts California lawyers group as strongly pro-Mexican		False		Says Judge Gonzalo Curiel "is a member of a club or society, very strongly pro-Mexican."
 		False		None
Donald Trump wrong in accusing Hillary Clinton of lying about his views on a nuclear-armed Japan		False		Says Hillary Clinton has spoken "such lies about my foreign policy. They said I want Japan to … get nuclear weapons. Give me a break."
Trump inflates wind turbine eagle deaths		False		In California, "the windmills are killing hundreds and hundreds of eagles."
 		False		None
Hillary Clinton claim about Donald Trump paying no federal taxes ignores the years when he did		False		"The only two (Donald Trump tax returns) we have show that he hasn't paid a penny in taxes."
Elizabeth Warren gets better of Donald Trump on his stance on abolishing federal minimum wage		False		Says "Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage."
Donald Trump says Germany now riddled with crime thanks to refugees		False		Germany "is crime-riddled right now" because of migration to Europe.
Bernie Sanders says minimum wage hike to $15 would reduce federal assistance by $7.6 billion a year		False		"Increasing the min. wage to $15 an hour would reduce spending on food stamps, public housing and other programs by over $7.6 billion a year."
Do Donald Trump, Hillary Clinton agree on Planned Parenthood funding?		False		Says both Donald Trump and Hillary Clinton say Planned Parenthood is "terrific and that it should keep taxpayer funding." 
Hillary Clinton's hazy claim that researchers can't study marijuana		False		Marijuana is a Schedule I drug, "which you understand means that you can’t do any research about it."
Cruz attack ad on Trump distorts transgender bathroom access issue		False		Says Donald Trump thinks "a grown man pretending to be a woman (should) be allowed to use the women's restroom."
Bernie Sanders says Hillary Clinton had 'one line on the Palestinian people' in key speech on Israel		False		Says that in her speech to the pro-Israel group AIPAC, Hillary Clinton "had one line on the Palestinian people."
Bernie Sanders ad ignores fact that members of Congress can't be paid for speeches		False		"Washington politicians are paid over $200,000 an hour for speeches."
Sanders largely off-base in saying he wins when voter turnout is high and loses when it's low		False		"We win when voter turnout is high, we lose when it is low."
NC Gov. Pat McCrory defends HB2, says it would have affected every private employer in Charlotte		False		"The city of Charlotte passed a bathroom ordinance mandate on every private-sector employer in Charlotte."
Clinton exaggerates Republicans' plans to 'privatize' Social Security		False		The Republicans "still want to privatize (Social Security). In fact, their whole idea is to turn over the Social Security trust fund to Wall Street."
Hillary Clinton: Bernie Sanders 'has been largely a very reliable supporter of the NRA'		False		Says Bernie Sanders "has been largely a very reliable supporter of the NRA."
National surveys show Ted Cruz isn't beating Hillary Clinton in poll after poll after poll		False		"Poll after poll after poll shows me beating Hillary."
Did Hillary Clinton say Bernie Sanders 'not qualified' to be president? Not directly		False		Says Hillary Clinton "has been saying lately that she thinks that I am, 'not qualified to be president.' "
Bernie Sanders says Wall Street tax would pay for his free tuition plan		False		Says his free public university tuition program "is paid for … by a tax on Wall Street's speculation."
Trump miscasts impact on trade of Chinese taxes		False		"There’s a tremendous tax that we pay when we (American businesses) go into China, whereas when China sells to us there’s no tax."
Ted Cruz pins too much blame for outflow of jobs on Barack Obama		False		Says President Barack Obama has "been presiding over our jobs going overseas for seven years."
Hillary Clinton said 'my predecessors did the same thing' with email		False		Regarding her State Department email practices, "my predecessors did the same thing."
Sanders overshoots on NAFTA job losses		False		"NAFTA, supported by the Secretary (Clinton), cost us 800,000 jobs nationwide."
Do U.S. global AIDS dollars build stability, less violence? Hard to prove		False		U.S. global AIDS spending helped reduce "political instability and violence" by "40 percent" in recipient nations.
 		False		None
Marco Rubio: We 'wiped out' Obamacare 'bailout fund' for insurance companies		False		"When they passed Obamacare, they put a bailout fund in Obamacare. … We led the effort and wiped out that bailout fund."
Trump wrongly says Obamacare has 'no options,' competitive bidding		False		With Obamacare, "You have no options .. you can't get competitive bidding."
Cruz wrongly says Trump's only Supreme Court pick is his sister, a 'hardcore pro-abortion liberal'		False		Says "the one person (Donald Trump) has suggested that would make a good justice is his sister, who is a court of appeals judge appointed by Bill Clinton. She is a hardcore pro-abortion liberal judge."
In foreign policy spat, Bernie Sanders suggests Madeleine Albright supported Iraq invasion		False		"Tell me what Madeleine Albright’s position was on the War on Iraq. I wouldn’t be surprised if she supported it." 
Donald Trump overstates his early opposition to the Iraq War		False		Regarding the Iraq War, "I was the one that said, ‘Don’t go, don’t do it, you’re going to destabilize the Middle East.’ "
Ted Cruz off on claim that median African-American income rose $5,000 under Reagan		False		"During eight years under Ronald Reagan, African-American median income rose by about $5,000."
Ben Carson: Stacked up, total pages of regulations from 2015 are 3 stories high		False		"Last year, there were an additional 81,000 pages of government regulations. If you stack that up, it would be a three-story building."
Budgets from Ferguson, Mo., don't support Rand Paul's claim on the city's reliance on civil fines		False		"A third of the budget for the city of Ferguson (Missouri) was being reaped by civil fines."
Ted Cruz said he never insulted Donald Trump. The record suggests otherwise		False		"I have not insulted Donald personally."
Ted Cruz says Barack Obama 'dramatically degraded our military'		False		"Barack Obama, right now, No. 1, over seven years has dramatically degraded our military."
 		False		None
Donald Trump exaggerates when he says China has 'total control' over North Korea		False		China has "total control, just about, of North Korea."
Less than 10 percent of defense budget is for fighting terrorism, Sanders says		False		"Very little of (the defense) budget — less than 10 percent — actually goes into fighting ISIS and international terrorism."
Bernie Sanders exaggerates with claim that he helped write Obamacare		False		"I helped write" the Affordable Care Act.
Rubio mischaracterizes Cruz's statement on birthright citizenship		False		Says Sen. Ted Cruz used to be "in favor of birthright citizenship" but is now against it.
Marco Rubio super PAC says Chris Christie imposed an Internet tax in New Jersey		False		Says Chris Christie "instituted an Internet sales tax."
Chelsea Clinton mischaracterizes Bernie Sanders' health care plan		False		Says Bernie Sanders’ health care plan would "empower Republican governors to take away Medicaid, to take away health insurance for low-income and middle-income working Americans."
Donald Trump mostly wrong that 'we get practically nothing' from South Korea for U.S. troop presence		False		"We get practically nothing compared to the cost of" keeping U.S. military forces in South Korea.
Carly Fiorina says U.S. didn't address cybersecurity in economic dialogues with China		False		"When we held recent economic dialogues with China, we agreed on over 100 different things  —  including wildlife trafficking and volcano research. None of these 100-plus points of agreement addressed cybersecurity."
Texas Lt. Gov. Dan Patrick claims states where people carry guns have less crime		False		"Everywhere that we have more citizens carrying guns, crime is less. There's a study showing that where states have open carry or concealed carry, but particularly open carry, the crime is down 25 percent."
Rand Paul overstates missed votes for Ted Cruz but not Marco Rubio		False		"Both Cruz and Rubio are missing the vast majority of their votes."
Sanders spins the facts when he says campaign did not 'go out and take' Clinton data		False		"We didn't go out and take" information from the Hillary Clinton campaign.
Chris Christie mostly wrong that Barack Obama invited Russia into military role in Syria		False		Says the Obama administration invited "Russia into Syria."
Carly Fiorina claims military generals 'retired early' after being frank with Obama		False		"One of the things I would immediately do … is bring back the warrior class -- Petraeus, McChrystal, Mattis, Keane, Flynn. ... Every one was retired early because they told President Obama things that he didn’t want to hear."
Ted Cruz's claim that the head of the FBI told Congress 'they cannot vet those refugees' from Syria		False		"The head of the FBI has told Congress they cannot vet those (Syrian) refugees."
Donald Trump exaggerates how much coal in U.S. has been phased out		False		"We're practically not allowed to use coal any more. What do we do with our coal? We ship it to China and they spew it in the air."
Trump cites shaky survey in call to ban Muslims from entering US		False		Says 25 percent of U.S. Muslims "agreed that violence against Americans here in the United States is justified as a part of the global jihad."
YouTube video says Michigan Muslims can list multiple wives as 'extended family' for welfare		False		A Muslim immigrant in Michigan can list his second, third or fourth wives as "extended family" and qualify for welfare.
Marco Rubio: 700,000 Americans could be affected by bill tying terrorist watch list to gun purchases		False		"There are over 700,000 Americans on some watch list or another that would all be captured" in a Democratic amendment intended to stop suspected terrorists from buying guns.
Hillary Clinton's exaggerated claim that Ted Cruz 'tried to ban contraception' five times		False		"Ted Cruz tried to ban contraception" five times.
Are the 'overwhelming majority of violent criminals' Democrats? Ted Cruz said so		False		"Here’s the simple and undeniable fact: The overwhelming majority of violent criminals are Democrats."
Ben Carson: 'There is currently no ability to vet' Syrian refugees		False		"There is currently no ability to vet these people," referring to Syrian refugees.
Fact-checking Bernie Sanders' comments on climate change and terrorism		False		Climate change is "directly related" to the growth of terrorism.
Sanders: 'Significantly less than 10%' of defense dollars go to fight terrorism		False		Out of the total U.S. military budget, "significantly less than 10 percent of that money is used to fight international terrorism."
 		False		None
Ben Carson says Hillary Clinton gave conflicting accounts about Benghazi		False		Says Hillary Clinton told her daughter and a government official that Benghazi "was a terrorist attack, and then tells everybody else that it was a video."
 		False		None
Huckabee: Most Syrian refugees are not Syrian, but want free sandwiches		False		"Only one out of five of the so-called ‘Syrian refugees’ who went into Europe were actually Syrian."
Trump says that trade imbalance between U.S. and China tops $500B		False		"We’re losing now over $500 billion a year in terms of imbalance with China."
Donald Trump vs. John Harwood on length of CNBC debate		False		The CNBC debate was supposed to be three hours, and he "renegotiated it down to two hours."
Rand Paul says debt limit deal 'allows President Obama to borrow unlimited amounts of money'		False		The debt limit deal "allows President Obama to borrow unlimited amounts of money."
Internet graphic asks why the focus on Benghazi when other attacks were never investigated at all		False		Unlike Benghazi, there were no investigations of the 1983 Beirut barracks bombing, none about key aspects of the 9/11 attacks and the Iraq War, and none about embassy attacks under George W. Bush.
Internet graphic says suicide rate is much higher in Denmark than United States		False		Says Denmark’s suicide rate has been about twice as high as the United States’ over the past five decades.
Ted Cruz says GOP leadership 'took the lead confirming Loretta Lynch as attorney general'		False		"Republican leadership took the lead confirming Loretta Lynch as attorney general."
Bernie Sanders says people are getting prison sentences for smoking marijuana		False		"We are imprisoning or giving jail sentences to young people who are smoking marijuana."
Hillary Clinton claims Edward Snowden had whistleblower protections, didn't use them		False		Says Edward Snowden "could have gotten all of the protections of being a whistleblower."
 		False		None
John Kasich says when he left the U.S. House, 'we had a $5 trillion surplus'		False		"When I left Washington, we had a $5 trillion surplus."
Bernie Sanders says federal government, not McDonald's or Walmart, is biggest low-wage employer		False		The largest low-wage employer "is not McDonalds or Walmart but the U.S. government."
 		False		None
Ben Carson claimed program that led to 97% illegal immigration drop has been 'abolished'		False		"We've had examples like in Yuma County, where we've been able to stop 97 percent of the illegal (immigration) flow, and those programs, they abolish."
Jeb Bush says tax policies of George W. Bush 'created a dynamic effect of high growth'		False		The tax policies of George W. Bush "created a dynamic effect of high growth."
Ben Carson: Do any Muslim countries have women's rights, gay rights or religious freedom?		False		There is not "one of the Muslim nations" that doesn't have "discrimination against women, discrimination against gays, subjugation of other religious beliefs."
Ted Cruz says slow economic growth under Jimmy Carter, Barack Obama stands apart		False		"When (Ronald) Reagan came in, from 1978 to 1982, economic growth averaged less than 1 percent a year. There’s only one other four-year period where that’s true. That’s true from 2008 to 2012."
Did the Ft. Hood shooter get to keep his beard on religious grounds? No		False		The government "made accommodation to the Fort Hood shooter to let him grow a beard" for religious reasons.
 		False		None
At CNN debate, Carly Fiorina urges others to watch Planned Parenthood videos		False		One of the Planned Parenthood videos shows "a fully formed fetus on the table, its heart beating, its legs kicking, while someone says, 'We have to keep it alive to harvest its brain.' "
Trump: Walker turned a $1 billion surplus into a $2.2 budget shortfall		False		Says Wisconsin Gov. Scott Walker turned a $1 billion surplus into a $2.2 billion budget deficit.
Does the 8-hour day and the 40-hour week come from Henry Ford, or labor unions?		False		"Unions did not create" the eight-hour work day and the 40-hour work week. "Henry Ford did."
Obama's words and actions on climate don't match, activist video says		False		The Obama administration is "proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obama's Clean Power Plan would even save through 2030."
