John Kasich calls out Donald Trump's '$1.8 billion worth of free media'		True		Says Donald "Trump got, you know, $1.8 billion worth of free media. I got, like, none."
Ted Cruz: 'I always opposed the TPP (Trans-Pacific Partnership)'		True		"I opposed TPP (Trans-Pacific Partnership) and have always opposed TPP."
 		True		None
Hillary Clinton says Bernie Sanders supported Minutemen, indefinite detention for the undocumented		True		In 2006, Bernie Sanders "voted in the House with hard-line Republicans for indefinite detention for undocumented immigrants, and then he sided with those Republicans to stand with vigilantes known as Minutemen who were taking up outposts along the border to hunt down immigrants."
Bernie Sanders' statistic on black, Hispanic unemployment has merit, but may be out of date		True		"If you look at Latino kids between 17 and 20 who graduated high school, 36 percent of them are unemployed or underemployed. … African-American kids are unemployed or underemployed to the tune of 51 percent."
Sanders said Clinton backed return for undocumented kids		True		When Honduran children came into this country, "Secretary Clinton said send them back."
Bernie Sanders says he consistently beats Donald Trump by bigger margins than Hillary Clinton does		True		"Almost every poll has shown that Sanders vs. Trump does a lot better than Clinton vs. Trump … and, that’s true nationally."
Bernie Sanders has a point: Water in Flint much more expensive than in Burlington		True		"(Flint, Mich., is) paying three times more for poison water than I am paying in Burlington, Vt., for clean water."
Hillary Clinton: Cleveland has higher rates of lead poisoning than Flint		True		"We have a higher rate of tested lead in people in Cleveland than in Flint."
Hillary Clinton: Barack Obama set new Wall Street fundraising record when he first ran for president		True		"President Obama took more money from Wall Street in the 2008 campaign than anybody ever had."
Donald Trump is right: Marco Rubio has worst Senate voting record		True		Marco Rubio "has the No. 1 absentee record in the United States" Senate.
John Kasich correct that he polls best among GOP hopefuls against Hillary Clinton		True		In head-to-head polls for the general election, "I beat Hillary Clinton by more than anybody, by 11 points."
Sanders: Welfare reform more than doubled 'extreme poverty'		True		"Since (welfare reform) was signed into law, the number of families living in extreme poverty has more than doubled."
Obama: None of the GOP candidates have climate change plan		True		"There is not a single candidate in the Republican primary that thinks we should do anything about climate change."
Do Republicans think Donald Trump is the right candidate to beat Hillary Clinton?		True		"About 70 percent of Republicans nationwide ... don't think Donald Trump is the right guy" to take on Hillary Clinton in November.
Jeb Bush says Barack Obama will add more debt than all 43 previous presidents combined		True		"Barack Obama will somehow manage to add more than $8 trillion to the national debt, which is more debt than the 43 presidents who held office before him compiled together."
Kasich: Medicaid spending rose twice as fast under Jeb Bush		True		"When Jeb (Bush) was governor, his first four years as governor, his Medicaid program grew twice as fast as mine."
Americans really haven't had a raise in 15 years, as Hillary Clinton says		True		"Americans haven’t had a raise in 15 years."
Bernie Sanders has the correct diagnosis: U.S. prescription drug prices typically highest in world		True		"In America, we pay, by far, the highest prices in the world for prescription drugs."
Jeb Bush says his two picks for Florida Supreme Court have been 'its most consistent conservatives'		True		"My two appointments to the Florida Supreme Court, Raul Cantero and Kenneth Bell, have earned reputations as its most consistent conservatives."
Hillary Clinton says Bernie Sanders doesn't have a foreign policy adviser network 		True		"There really isn’t any kind of foreign policy network that is supporting and advising Sen. Sanders."
Clinton says Sanders proposed Iranian troops in Syria		True		Says Bernie Sanders advocated putting "Iranian troops into Syria to try and resolve the conflict there. Putting them right on the doorstep of Israel."
 		True		None
What Bernie Sanders, Barack Obama and Hillary Clinton have said about reparations for slavery		True		Says his views on reparations for slavery are the same as Barack Obama's and Hillary Clinton's. 
Could a GM worker afford college tuition on just two weeks' work in 1965?		True		"Fifty years ago, the average GM employee could pay for a year of a son or daughter’s college tuition on just two weeks wages."
What Donald Trump said about the Chinese inventing the 'hoax' of climate change		True		Says Donald Trump "thinks that climate change is a hoax, invented by the Chinese."
Bernie Sanders’ NRA report card: D-minus is most recent grade		True		"I have a D-minus voting record from the NRA."
Fact-checking Hillary Clinton's claim that Bernie Sanders supported 'Charleston Loophole'		True		Says Bernie Sanders "voted for what we call the 'Charleston Loophole.'"
Ted Cruz says U.S. has 'lowest percentage of Americans working today of any year since 1977'		True		"We have the lowest percentage of Americans working today of any year since 1977."
Barack Obama says U.S. has 'strongest, most durable economy in the world' during State of the Union		True		"The United States of America, right now, has the strongest, most durable economy in the world."
Obama: US spends more on military than next 8 nations combined		True		"We spend more on our military than the next eight nations combined."
Economy is 'too weak to raise income levels,' says Nikki Haley in State of the Union response 		True		The economy is "too weak to raise income levels."
We have cut 'our deficits by almost three-quarters,' Obama says in State of the Union		True		We have cut "our deficits by almost three-quarters."
Hillary Clinton's Syrian airstrikes claim against Marco Rubio ignores difference in strategy		True		"Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people."
Obama: Violent felons can buy guns online without background checks		True		"A violent felon can buy (a gun) over the Internet with no background check, no questions asked."
Hillary Clinton says Bernie Sanders voted for regime change in Libya		True		Says Bernie Sanders "voted for regime change with respect to Libya." 
Jeb Bush largely right in CNN debate that Donald Trump said 'ISIS was not our fight' 2 months ago		True		"Two months ago, Donald Trump said that ISIS was not our fight."
Marco Rubio largely right that only 3 or 4 countries are taking significant military shots at ISIS 		True		"Three or four countries" out of roughly 60 in the anti-ISIS coalition "are providing military force."
Rand Paul largely correct that French electronic surveillance law is stronger than what U.S. has		True		"In France, they have a (surveillance) program a thousandfold more invasive" than the United States.
Hillary Clinton says background check of Charleston church shooter wasn't 'fast enough'		True		The Charleston, S.C., shooter "should have never been given a gun, but the universal background check was not fast enough."
Bush says law requires religious screening of refugees		True		"It is already in the law that there is a requirement to screen (refugees) for religion."
Hillary Clinton says she helped usher Iran to the negotiating table		True		"I spent 18 months putting together the sanctions against Iran so that we could force them to the negotiating table."
Phone, voting records back up claims in attack ad against David Vitter		True		Says David Vitter "answered a prostitute’s call minutes after he skipped a vote honoring 28 soldiers who gave their lives in defense of our freedom."
Obama: U.S. is largest donor for displaced persons, refugee relief		True		"The United States (is) the largest provider of humanitarian assistance to displaced persons and refugees."
Jeb Bush: 'It takes almost a year for a refugee to be processed in the United States'		True		"It takes almost a year for a refugee to be processed in the United States."
Martin O'Malley: Net migration from Mexico was 0 in 2014		True		"Net immigration from Mexico last year was zero. Fact-check me."
Bernie Sanders says over half of black workers earn less than $15 an hour		True		"Over half of the black workers in this country earn less" than $15 an hour.
Fact-checking Ben Carson's defense of his West Point scholarship story		True		"Go look on the West Point website and you’ll see those specific words, ‘full scholarship to West Point.’ So even though it is, you know, given as a grant for anybody who gets in, those words are used."
 		True		None
Jeb Bush says that Rubio, Cruz and Paul have a combined 'two bills that became law'		True		"If you look at the three people on the (debate) stage from the United States Senate, all three of them have a combined two bills that became law that they've sponsored."
 		True		None
Clinton says John Kerry was the first secretary of state to rely on a government email account		True		Says John Kerry "is the first secretary of state to rely primarily on a government account."
 		True		None
O'Malley: Hillary Clinton doesn't want to reinstate Glass-Steagall		True		Says Hillary Clinton "couldn't bring herself to say we need to separate commercial banking and speculative banking, namely reinstating Glass-Steagall."
15 of 20 most polluted cities in world are in India, China, says Jim Webb 		True		"Fifteen out of the 20 most polluted cities in the world" are in India and China.
Bernie Sanders says 'every other major country' has family paid leave except United States		True		"Every other major country" has family paid leave.
Bernie Sanders: The United States has 'more people in jail than any other country on Earth'		True		"Today in America, we have more people in jail than any other country on Earth."
Clinton: 7 Benghazi probes so far		True		"There have been seven investigations (of Benghazi) led mostly by Republicans in the Congress" that concluded "nobody did anything wrong, but there were changes we could make."
Wasserman Schultz: Under 'conservative Republican president we were losing 750,000 jobs a month'		True		"When we had a conservative Republican president we were losing 750,000 jobs a month."
 		True		None
Less than 1% of noncompliant gun dealers get their licenses revoked. Here's why		True		"While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked."
Barack Obama says deficit is now below its 40-year average		True		Today, the deficit is "below the average deficits over the past 40 years."
Obama: More gun laws means fewer gun deaths		True		"States with the most gun laws tend to have the fewest gun deaths."
Carly Fiorina says Planned Parenthood gives 'millions' to candidates		True		Planned Parenthood "is an organization that funnels millions of dollars in political contributions to pro-abortion candidates."
Fact-checking a comparison of gun deaths and terrorism deaths		True		Number of Americans killed by terrorism in the last decade: 24. Number of Americans killed by guns in the last decade: 280,024.
Is Bernie Sanders the only presidential candidate without a super PAC?		True		"Unlike virtually every other campaign, we don't have a super PAC."
Fact-checking the link between climate change and ISIS		True		Says "the cascading effects" of climate change contributed to the rise of ISIS.
Hillary Clinton: Recessions more frequent under Republicans than Democrats		True		"Under Republicans, recessions happen four times as frequently as under Democrats."
 		True		None
Fact-checking Donald Trump's attack on Carly Fiorina's record at Hewlett-Packard 		True		When Carly Fiorina says Hewlett-Packard "revenues went up, that's because she bought Compaq. It was a terrible deal."
Fact-checking claims about Donald Trump's four bankruptcies		True		Says Donald Trump was "forced to file for bankruptcy not once, not twice, four times."
Marco Rubio says CNN debate had no question on debt and little about the economy		True		"We had a three-hour debate, no discussion about the national debt, very little about the economy."
Rand Paul says legality of birthright citizenship not fully adjudicated due to facts of 1898 case		True		"There's never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens."
Donald Trump says Marco Rubio has 'worst voting record there is today'		True		Says Marco Rubio has "the worst voting record there is today."
Ted Cruz: most GOP candidates 'publicly embraced amnesty'		True		"A majority of the men and women on this stage have previously and publicly embraced amnesty. I am the only candidate on this stage who has never supported amnesty."
Donald Trump says Yale Law's 'top man' criticized former HP CEO Carly Fiorina		True		"The top man at Yale Law School came out ... with just a raging report" about former HP CEO Carly Fiorina, saying she is "one of the worst executives in his memory in history running the company."
Hillary Clinton says '23 million Americans suffer from addiction, but only 1 in 10 get treatment'		True		"Twenty-three million Americans suffer from addiction, but only 1 in 10 get treatment."
Bill Clinton: Glass-Steagall repeal had nothing to do with financial crisis		True		"There's not a single, solitary example that" signing the bill to end Glass-Steagall "had anything to do with the financial crash."
Checking out John Kasich's claim that he was 'one of the chief architects' of balanced budget		True		Says he was "one of the chief architects" of balancing the federal budget.
Ted Cruz: most GOP candidates 'have supported amnesty'		True		"A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty."
Rand Paul says the Fourth Amendment 'was what we fought the Revolution over'		True		"The Fourth Amendment was what we fought the Revolution over. John Adams said it was the spark that led to our war for independence."
John Kasich: 'I took the state of Ohio from an $8 billion hole … to a $2 billion surplus'		True		"I took the state of Ohio from an $8 billion hole … to a $2 billion surplus."
Hillary Clinton says the stock market has done better under Democratic presidents		True		"The stock market does better when you have a Democratic president in the White House."
Was a prison built every 10 days to house a fast-growing population of nonviolent inmates?		True		"We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders."
Obama says veteran homelessness has been cut by a third		True		Since 2009, "we've cut homelessness (among veterans) by a third."
Rand Paul: U.S. borrows $1 million a minute		True		"We borrow a million dollars every minute."
Would Rubio's tax plan mean a big break for millionaires? 		True		"Sen. Rubio’s (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family."
Bernie Sanders says 'real unemployment' rate for African American youth is 51 percent		True		For African-Americans between the ages of 17 and 20, "the real unemployment rate … is 51 percent."
Did Bernie Sanders vote against background checks and waiting periods for gun purchases?		True		"Bernie Sanders voted against the Brady Bill -- background checks and waiting periods."
Meme says Hillary Clinton's top donors are banks and corporations, Bernie Sanders' are labor unions		True		Says Hillary Clinton’s top 10 donors are mainly "banks, corporations and media," while Bernie Sanders’ top 10 donors are labor unions.
Are wages finally growing faster than health insurance costs? 		True		"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance" for the first time in 17 years.
American schools are 'more segregated than they were in the 1960s,' says Hillary Clinton		True		American schools are "more segregated than they were in the 1960s."
How many hate crimes are there in the United States each year?		True		"We have at least 200,000 to 300,000 hate crimes in a given year."
Bill Clinton says Hillary was 'completely exonerated' in Whitewater		True		Says Hillary Clinton "was completely exonerated, when I was in the White House" by an official inquiry on Whitewater.
Barack Obama tweets that U.S. gun-homicide rate is much higher than in France, Israel, Japan		True		"Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel."
James Clyburn says original Confederate flag compromise was to move it out of public view		True		The original compromise for the Confederate battle flag in South Carolina "was to put it on the back side of the statehouse, out of public view so it would not have any appearance of sovereignty."
Bernie Sanders says income inequality is widest since the 1920s		True		"The gap between the very rich and everyone else in America is wider today than at any time since the 1920s."
Bernie Sanders says a black male baby born today has 1-in-3 chance of prison		True		"A black male baby born today, if we do not change the system, stands a one-in-three chance (of) ending up in jail."
Social media posts say U.S. Embassy moved July 4 celebration to June 4 to 'accommodate' Ramadan		True		"U.S. Embassy Celebrates America’s Independence on June 4th in Order to Accommodate Muslims."
A federal court said Rick Perry okayed a law intended to discriminate, says Hillary Clinton		True		"Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters."
Hillary Clinton says Chris Christie vetoed early voting		True		"In New Jersey, Gov. Christie vetoed legislation to extend early voting."
Mike Huckabee says one-third of seniors depend on Social Security for 90% of income		True		"Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income."
Does Homeland Security put more money into climate change than stopping online terrorism recruiting?		True		More money is dedicated within the Department of Homeland Security to climate change than what's spent combating "Islamist terrorists radicalizing over the Internet in the United States of America."
 		True		None
Carly Fiorina fights back against HP layoff claims, says she doubled size of company		True		"We doubled the size of the company (Hewlett-Packard)."
Did lawmakers who voted to keep defense-surplus program for police get 73% more in defense cash?		True		"The U.S. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry" than the representatives who voted to stop it.
Hillary Clinton says U.S. was first to create community colleges		True		"The United States invented the community college. Nobody else had ever done anything like it."
Is Loretta Lynch nomination delayed longer than 7 other attorneys general combined?		True		Says Loretta Lynch’s nomination "has been now sitting there longer than the previous seven attorney general nominees combined."
Bernie Sanders says 99 percent of 'new' income is going to top 1 percent		True		 "99 percent of all new income today (is) going to the top 1 percent."
90% of American workers don't own their own business, Rick Santorum says		True		"Ninety percent of American workers don't own their own business."
Obama: Iran spends $30 billion on defense; U.S. about $600 billion		True		"Iran’s defense budget is $30 billion. Our defense budget is closer to $600 billion."
Barack Obama says health care law has led to 50,000 fewer preventable hospital deaths		True		The Affordable Care Act is "a major reason why we’ve seen 50,000 fewer preventable patient deaths in hospitals."
James Webb says stock market has tripled in value since 2009		True		"The stock market has almost tripled since April of 2009."
Mitch McConnell: John Kerry visited Nicaragua in 1980s to accuse Reagan of 'enaging in terrorism'		True		Says Secretary of State John Kerry, "when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism."
Is the letter to Iran from 47 Republican senators correct about Congress' role in nuclear deal?		True		If President Barack Obama strikes a nuclear deal with Iran, "the next president could revoke such an executive agreement with the stroke of a pen and future Congresses could modify the terms of the agreement at any time."
Hillary Clinton says women earned twice as many computer science degrees in the 1980s as today		True		"You had more women getting computer sciences degrees in the '80s by a factor of 2-plus than you do now."
Boehner: Obama said '22 times' that he couldn't do immigration executive action		True		On immigration, "the president said 22 times, 22 times, that he couldn't do what he eventually did."
Barack Obama says nearly 20 percent of women in the U.S. have been raped or faced rape attempt		True		"Nearly one in five women in America has been a victim of rape or attempted rape."
Ted Cruz says Obama refuses to directly arm Kurds in ISIS fight		True		"The Obama administration is refusing to directly arm the Kurds."
 		True		None
Jeb Bush says 'millions' have given up looking for work		True		"Millions of people have given up looking for work altogether."
Nationwide Super Bowl ad claims accidents are the leading cause of death among children		True		"The No. 1 cause of childhood deaths is preventable accidents."
'America is No. 1 in wind power,' Obama says		True		"America is No. 1 in wind power."
Barack Obama says unemployment rate now lower than before the financial crisis of 2008		True		"Our unemployment rate is now lower than it was before the financial crisis."
Barack Obama says United States only developed country without paid maternity leave		True		The United States is "the only advanced country on Earth" that doesn’t guarantee "paid maternity leave to our workers."
Joni Ernst says 'a strong majority of Americans' back the Keystone XL pipeline		True		"A strong majority of Americans support" the Keystone XL pipeline.
Barack Obama claims deficit has decreased by two-thirds since taking office		True		We've seen "our deficits cut by two-thirds."
'Home sales are up nearly 50 percent' from the worst of the housing crisis, Obama says		True		"Today, home sales are up nearly 50 percent from where they were in the worst of the crisis."
Obama claims U.S. has doubled production of 'clean energy'		True		"We’ve doubled the production of clean energy."
Obama: more factories opening today than two decades ago		True		"Factories are opening their doors at the fastest pace in almost two decades."
Warren: the average family in the bottom 90 percent made more money 30 years ago		True		"The average family not in the top 10 percent makes less money today than they were making a generation ago."
Marco Rubio says college administrators have 'more than doubled over the last 25 years'		True		Administrative employees at colleges and universities have "more than doubled over the last 25 years, outpacing the growth of students by more than 2 to 1."
Obama: Iran has not advanced nuclear ambitions since U.S. negotiations started		True		Since the United States began negotiations with Iran, "that's probably the first year and a half in which Iran has not advanced its nuclear program in the last decade."
 		True		None
Marco Rubio says Castros, not embargo, reason Cubans don't have Internet		True		"The reason why Cubans don't have access to 21st century telecommunications — like smart phones, like access to the Internet — is because it is illegal in Cuba."
Marco Rubio says talks with Cuba produced no commitment to democratic reforms		True		In the U.S. agreement with the Cuban government, "no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy."
Is America younger than its economic rivals due to immigration?		True		"We are younger than our competitors, and this is entirely because of immigration."
Bernie Sanders says U.S. was 1st in college degrees in 1990, but now ranks 12th in world		True		"In 1990, the U.S. led the world in the percentage of 25-34 year olds with college degrees. Today we are in 12th place."
Barack Obama says you can't get Ebola from riding on a bus or plane		True		"You cannot get (Ebola) from just riding on a plane or bus."
Viral meme says 1956 Republican platform was pretty liberal		True		Says the 1956 Republican Party platform supported equal pay, the minimum wage, asylum for refugees, protections for unions and more.
Cotton: Pryor votes with Obama 93 percent of the time		True		Says Mark Pryor "votes with Obama 93 percent of the time."
Alison Lundergan Grimes says raising the minimum wage would lift a million people out of poverty		True		Raising the minimum wage to $10.10 an hour, "would help lift over a million Americans out of poverty."
Mitch McConnell says minimum wage hike would 'destroy' 500,000 to 1 million jobs		True		Raising the minimum wage to $10.10 an hour "will destroy between half a million and one million jobs."
Obama: Health care is driving down the deficit		True		The cost of "health care is now the single-biggest factor driving down" the federal budget deficit.
Kay Hagan says federal government didn't create Common Core		True		"The Common Core was not put together by the Department of Education in Washington. It was put together by governors and by states."
 		True		None
Sen. Kay Hagan says Thom Tillis refuses to say what he would do to combat ISIS		True		Says Thom Tillis "refuses to say what we should do to combat ISIS."
Thom Tillis claims Kay Hagan didn't attend half the Armed Services Committee hearings this year		True		Says Sen. Kay Hagan "has missed half of the (Senate Armed Services) Committee's hearings in 2014."
Minimum wage means most 2-bedroom apartments are out of reach		True		"There is no state in the U.S. where a 40-hour minimum wage work week is enough to afford a two-bedroom apartment."
Klobuchar: Children who witness domestic violence are twice as likely to commit domestic violence		True		Children who witness domestic violence are "twice as likely to commit it themselves."
 		True		None
McCain: Obama never said he wanted to leave troops in Iraq		True		Says President Obama "has never made a statement ... that he wanted a residual force left (in Iraq)."
John McCain says Barack Obama went against national security team's advice to arm Syrian rebels		True		"(Obama's) entire national security team, including his secretary of state, said we want to arm and train and equip (Syrian rebel forces), and he made the unilateral decision to turn them down."
 		True		None
Bernie Sanders says tax share paid by corporations has fallen from 33% to 9% since 1952		True		"In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent."
John McCain says he holds the record for 'Meet the Press' appearances		True		Says he holds the record for "most appearances on 'Meet the Press'."
Tear gas was banned for warfare in 1993 but police still use it, viral meme says		True		Police in the United States are allowed to use tear gas even though it "has been classified as a chemical weapon and banned in international conflict since 1993."
Could a minimum-wage earner in 1978 earn enough in a summer to pay a full year's tuition?		True		"In 1978, a student who worked a minimum-wage summer job could afford to pay a year's full tuition at the 4-year public university of their choice."
U.S. Senate candidate Joni Ernst does not support a national minimum wage, says her opponent		True		Says U.S. Senate candidate Joni Ernst does not support "a national minimum wage." 
How many veterans affairs hearings did Bruce Braley miss?		True		Says Rep. Bruce Braley, D-Iowa, missed "79 percent of veterans affairs committee hearings."
Are 97 of the nation's 100 poorest counties in red states?		True		"97 percent of the 100 poorest counties in America are in red states."
Jeb Bush says 2 percent of children apprehended at border in 2014 were returned		True		"By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home."
Graham: Russia 'has an economy the size of Italy'		True		Russia "has an economy the size of Italy."
 		True		None
Liberal PAC says Senate candidate Thom Tillis’ tax plan will 'overwhelmingly benefit the wealthy'		True		A tax plan promoted by North Carolina Senate candidate Thom Tillis will "overwhelmingly benefit the wealthy."
DNC Chair says Fourth Circuit court used pizza analogy to uphold health care law		True		The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Domino's or Pizza Hut.
Barack Obama says U.S. has recovered from recession better than almost every advanced country		True		"We've recovered (from the recession) faster and come farther than almost any other advanced country on Earth."
 		True		None
Democratic group says Pennsylvania is 49th in job creation under Gov. Tom Corbett		True		Under Gov. Tom Corbett, "Pennsylvania ranks 49th in job creation."
Kerry: Ukrainian separatist 'bragged' on social media about shooting down Malaysia Flight 17		True		"The so-called defense minister of the People's Republic of Donetsk ... actually posted a bragging social media posting of having shot down a military transport. And then when it became apparent it was civilian, they pulled it down from social media."
 		True		None
Do Alaska Sens. Mark Begich and Lisa Murkowski vote together 80 percent of the time?		True		Alaska Sens. Lisa Murkowski and Mark Begich "vote as much as 80 percent of the time together."
Ruth Bader Ginsburg dissent says women pay 68 percent more out of pocket for health care		True		"Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men."
Barack Obama says, 'In 31 states, decent child care costs more than college tuition'		True		"In 31 states, decent child care costs more than college tuition."
Barack Obama says U.S. differs from developed world on paid maternity leave		True		"The United States is the only developed country in the world without paid maternity leave."
Hillary Clinton says by 2006, Americans 'were overwhelmingly against the Iraq War'		True		"By 2006, the American people were overwhelmingly against the Iraq War."
Are thousands of Westerners and Americans fighting with extremists in Iraq and Syria?		True		"Thousands of Westerners and Americans" are fighting with extremists in eastern Syria and Iraq. 
Hillary Clinton says in Iran in 1979, extremists hijacked a broad-based, popular revolution against the Shah		True		"In Iran in 1979, the extremists hijacked the broad-based popular revolution against the Shah and established a brutal theocracy."
In new book, Hillary Clinton touts quality-of-life advances in Afghanistan		True		"By the time I left" the State Department, "economic growth was up and opium production was down" in Afghanistan, while "infant mortality declined" and school enrollment rose by more than sevenfold.
John McCain says five Taliban detainees freed in Bowe Bergdahl exchange 'are the hardest of the hard-core'		True		The five Taliban detainees being released from Guantanamo in exchange for captured Army Sgt. Bowe Bergdahl "are the hardest of the hard-core. These are the highest high-risk people."
Elizabeth Warren says the top five banks are 38 percent larger than at the time of the bailout		True		"Today, the five largest financial institutions are 38 percent bigger than they were back in 2008, when they were too big to fail."
Was Hillary Clinton against the individual mandate during the 1990s?		True		Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993.
Hillary Clinton says United States is falling behind Canada on key measurements		True		"Canadian middle class incomes are now higher than in the United States. They are working fewer hours for more pay, … living longer on average, and facing less income inequality."
Jerry Brown says 'virtually no Republican' in Washington accepts climate change science		True		"Virtually no Republican" in Washington accepts climate change science.
Harry Reid says Congress used earmarks for 200 years		True		Congress used earmarks "for more than 200 years."
Prior to Benghazi, were there 13 attacks on embassies and 60 deaths under President George W. Bush?		True		"During the George W. Bush period, there were 13 attacks on various embassies and consulates around the world. Sixty people died."
Hillary Clinton says people don't like health care law, but like its individual components 		True		"A small majority of Americans don’t think they like the Affordable Care Act, but a large majority of Americans don’t want to do away with the protections that are in the Affordable Care Act."
Which is more unpopular: Obamacare or repealing Obamacare?		True		"One thing that is much more unpopular than the Affordable Care Act is repealing the Affordable Care Act."
Harry Reid says Koch brothers are richest family in the world		True		The Koch brothers are "the richest people in the world. Individually, they're only fifth. Put them together they're the richest in the world."
Mark Begich ad says he forced D.C. to open the Arctic to oil drilling		True		Says he "forced Washington to open up the Arctic Ocean to oil drilling."
Dan Pfeiffer says Obama's approval rating is up from recent months		True		Says President Barack Obama’s approval rating "gained 3 points in the last couple months."
Rand Paul says Obama lost youth support		True		"The president won the youth vote 3 to 1, but his numbers have dropped 20, 30 percent among the youth."
Barack Obama says half of Republicans agree with his proposed minimum wage hike		True		"When I talk about (raising the) minimum wage ... half of Republicans agree with it."
John Kerry tells CBS viewers that Russian isolation comes with big economic risks		True		"The (Russian) ruble is already going down."
Barack Obama says fewer black, Latino young men participate in the labor force than young white men		True		"Fewer black and Latino men participate in the labor force, compared to young white men."
Bobby Jindal says Louisiana's growth has outpaced the nation's since the recession		True		"Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession."
Pro-Democratic group says North Carolina Senate candidate Thom Tillis would let pre-existing condition protections disappear		True		North Carolina Republican Senate candidate Thom Tillis would let insurance companies "deny coverage for pre-existing conditions."
Keith Ellison says Americans work 'way more' than others		True		"Americans work way more than an average of industrialized countries around the world."
Labor Secretary Thomas Perez says union members earn $200 more a week than those not in unions		True		"If you have a union job, you're making on average $950 a week. If you have a non-union job, you're making $750 a week."
Barack Obama, in State of the Union, says women make 77 cents for every dollar a man earns		True		Women "make 77 cents for every dollar a man earns."
Business leaders declared 'China is no longer the world’s No. 1 place to invest; America is,' Obama says		True		"For the first time in over a decade, business leaders around the world have declared that China is no longer the world’s No. 1 place to invest; America is."
Barack Obama says the minimum wage was higher during Ronald Reagan's first State of the Union		True		"The federal minimum wage is worth about 20 percent less than it was when Ronald Reagan" gave his first address to a joint session of Congress.
Labor force participation is at lowest point since 1978, says Texas Sen. Ted Cruz		True		Under President Barack Obama, "We’ve got the lowest labor force participation in over three decades, since 1978."
Mitch McConnell says the minimum wage is for young people in entry-level jobs		True		"The minimum wage is mostly an entry-level wage for young people."
Has the potency of pot changed since President Obama was in high school?		True		Marijuana today is "genetically modified," with THC levels that "far surpass the marijuana" of the 1970s.
Barack Obama says U.S. generates 'more natural gas than anybody'		True		"Thanks in part to our all-of-the-above strategy for American energy," the United States generates "more natural gas than anybody."
Checking Robert Gates' criticism of Vice President Joe Biden's foreign policy record		True		On foreign policy, Joe Biden was against aid for Vietnam, said the fall of the Shah was "a step forward" for human rights in Iran, opposed Reagan's defense build-up and voted against the first Gulf War.
Rep. Steve Southerland, R-Fla., says 97 percent of those with jobs escape poverty		True		"If you have a job in this country, (there's a) 97 percent chance that you're not going to be in poverty."
Marco Rubio says marriage 'decreases the probability of child poverty by 82 percent'		True		Marriage "decreases the probability of child poverty by 82 percent."
Rand Paul says the longer people get unemployment insurance, it provides 'some disincentive' to work		True		"There are many studies that indicate" that the longer people get unemployment insurance, "it provides some disincentive to work."
Barbara Lee says 60 percent of people on food assistance are working		True		"60 percent of people on food assistance are working."
Rob Portman says 'about 2 percent of Americans get paid the minimum wage'		True		"About 2 percent of Americans get paid the minimum wage."
Harry Reid says 82 presidential nominees have been blocked under President Barack Obama, 86 blocked under all other presidents		True		"In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents."
Rep. Tom Cotton voted to make Medicare voucher system, says Sen. Mark Pryor		True		Says Tom Cotton "voted to turn Medicare into a voucher system."
New Jersey Medicaid expansion was small, given already large program, Christie says		True		"Given how expansive our program already was," expanding Medicaid in New Jersey due to Obamacare "was a relatively small expansion."
Barack Obama says Arkansas 'has covered almost 14 percent of its uninsured already' due to Obamacare		True		Due to Obamacare, Arkansas "has covered almost 14 percent of its uninsured already."
Mitt Romney says 'health insurance is more expensive in Massachusetts than anywhere else in the country'		True		"Health insurance is more expensive in Massachusetts than anywhere else in the country."
Dick Cheney says daughter's opponent Mike Enzi gets larger percentage of PAC money than any other senator		True		Says Mike Enzi is "getting about 84 percent of his campaign funds from Washington-based PACs. That's more than any senator of either party."
David Axelrod says 'vast majority' of Americans will keep their health insurance		True		"The vast majority of people in this country are keeping their (health insurance) plan."
